set,image,mosaic,image_fn,mosaic_fn,mosaiced_fn,method,n,alpha,kappa,usm,demosaic_fn,PSNRAll,PSNRGray,PSNRR,PSNRG,PSNRB,SSIMAll,SSIMGray,SSIMR,SSIMG,SSIMB
IMAX,07.png,DGblue,../images/imagesIMAX/McM/07.tif,../images/mosaics/DGbluemosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/DGbluerawmcm07.tiff,aniL,50,0.24,3.0,1.0,../images_demosaiced/IMAX_07.png_DGblue_aniL_n050_k3_u1.png,3.472731e+01,3.643677e+01,3.383707e+01,3.780173e+01,3.365582e+01,3.472731e+01,3.643677e+01,3.383707e+01,3.780173e+01,3.365582e+01
IMAX,07.png,DGblue,../images/imagesIMAX/McM/07.tif,../images/mosaics/DGbluemosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/DGbluerawmcm07.tiff,nonlin,200,0.24,4.0,,../images_demosaiced/IMAX_07.png_DGblue_nonlin_n200_k4.png,3.652593e+01,3.944983e+01,3.566214e+01,3.953775e+01,3.545343e+01,3.652593e+01,3.944983e+01,3.566214e+01,3.953775e+01,3.545343e+01
IMAX,07.png,DGblue,../images/imagesIMAX/McM/07.tif,../images/mosaics/DGbluemosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/DGbluerawmcm07.tiff,nonlin,100,0.24,3.0,,../images_demosaiced/IMAX_07.png_DGblue_nonlin_n100_k3.png,3.578262e+01,3.854994e+01,3.483280e+01,3.913848e+01,3.466402e+01,3.578262e+01,3.854994e+01,3.483280e+01,3.913848e+01,3.466402e+01
IMAX,07.png,DGblue,../images/imagesIMAX/McM/07.tif,../images/mosaics/DGbluemosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/DGbluerawmcm07.tiff,nonlin,100,0.24,2.0,,../images_demosaiced/IMAX_07.png_DGblue_nonlin_n100_k2.png,3.514927e+01,3.739828e+01,3.418114e+01,3.845801e+01,3.406536e+01,3.514927e+01,3.739828e+01,3.418114e+01,3.845801e+01,3.406536e+01
IMAX,08.png,DGblue,../images/imagesIMAX/McM/08.tif,../images/mosaics/DGbluemosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/DGbluerawmcm08.tiff,iso,50,0.24,,,../images_demosaiced/IMAX_08.png_DGblue_iso_n050.png,3.646979e+01,3.724041e+01,3.509488e+01,3.994023e+01,3.575896e+01,3.646979e+01,3.724041e+01,3.509488e+01,3.994023e+01,3.575896e+01
IMAX,08.png,DGblue,../images/imagesIMAX/McM/08.tif,../images/mosaics/DGbluemosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/DGbluerawmcm08.tiff,ani,50,0.24,4.0,0.0,../images_demosaiced/IMAX_08.png_DGblue_ani_n050_k4_u0.png,3.822450e+01,4.043433e+01,3.683422e+01,4.243043e+01,3.727969e+01,3.822450e+01,4.043433e+01,3.683422e+01,4.243043e+01,3.727969e+01
IMAX,08.png,DGblue,../images/imagesIMAX/McM/08.tif,../images/mosaics/DGbluemosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/DGbluerawmcm08.tiff,ani,50,0.24,3.0,1.0,../images_demosaiced/IMAX_08.png_DGblue_ani_n050_k3_u1.png,3.810163e+01,4.041264e+01,3.656615e+01,4.245289e+01,3.727844e+01,3.810163e+01,4.041264e+01,3.656615e+01,4.245289e+01,3.727844e+01
IMAX,08.png,DGblue,../images/imagesIMAX/McM/08.tif,../images/mosaics/DGbluemosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/DGbluerawmcm08.tiff,aniL,50,0.24,4.0,0.0,../images_demosaiced/IMAX_08.png_DGblue_aniL_n050_k4_u0.png,3.706119e+01,3.853944e+01,3.556293e+01,4.095500e+01,3.634212e+01,3.706119e+01,3.853944e+01,3.556293e+01,4.095500e+01,3.634212e+01
IMAX,08.png,DGblue,../images/imagesIMAX/McM/08.tif,../images/mosaics/DGbluemosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/DGbluerawmcm08.tiff,aniL,50,0.24,3.0,1.0,../images_demosaiced/IMAX_08.png_DGblue_aniL_n050_k3_u1.png,3.680424e+01,3.803854e+01,3.531489e+01,4.059560e+01,3.611043e+01,3.680424e+01,3.803854e+01,3.531489e+01,4.059560e+01,3.611043e+01
IMAX,08.png,DGblue,../images/imagesIMAX/McM/08.tif,../images/mosaics/DGbluemosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/DGbluerawmcm08.tiff,nonlin,200,0.24,4.0,,../images_demosaiced/IMAX_08.png_DGblue_nonlin_n200_k4.png,3.831997e+01,4.061009e+01,3.687551e+01,4.213335e+01,3.756513e+01,3.831997e+01,4.061009e+01,3.687551e+01,4.213335e+01,3.756513e+01
IMAX,08.png,DGblue,../images/imagesIMAX/McM/08.tif,../images/mosaics/DGbluemosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/DGbluerawmcm08.tiff,nonlin,100,0.24,3.0,,../images_demosaiced/IMAX_08.png_DGblue_nonlin_n100_k3.png,3.793792e+01,4.016410e+01,3.639582e+01,4.190902e+01,3.724518e+01,3.793792e+01,4.016410e+01,3.639582e+01,4.190902e+01,3.724518e+01
IMAX,08.png,DGblue,../images/imagesIMAX/McM/08.tif,../images/mosaics/DGbluemosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/DGbluerawmcm08.tiff,nonlin,100,0.24,2.0,,../images_demosaiced/IMAX_08.png_DGblue_nonlin_n100_k2.png,3.744395e+01,3.934200e+01,3.581456e+01,4.126423e+01,3.691388e+01,3.744395e+01,3.934200e+01,3.581456e+01,4.126423e+01,3.691388e+01
IMAX,09.png,DGblue,../images/imagesIMAX/McM/09.tif,../images/mosaics/DGbluemosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/DGbluerawmcm09.tiff,iso,50,0.24,,,../images_demosaiced/IMAX_09.png_DGblue_iso_n050.png,3.580726e+01,3.715903e+01,3.398252e+01,3.991349e+01,3.543578e+01,3.580726e+01,3.715903e+01,3.398252e+01,3.991349e+01,3.543578e+01
IMAX,09.png,DGblue,../images/imagesIMAX/McM/09.tif,../images/mosaics/DGbluemosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/DGbluerawmcm09.tiff,ani,50,0.24,4.0,0.0,../images_demosaiced/IMAX_09.png_DGblue_ani_n050_k4_u0.png,3.788471e+01,4.033936e+01,3.595340e+01,4.235460e+01,3.753965e+01,3.788471e+01,4.033936e+01,3.595340e+01,4.235460e+01,3.753965e+01
IMAX,09.png,DGblue,../images/imagesIMAX/McM/09.tif,../images/mosaics/DGbluemosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/DGbluerawmcm09.tiff,ani,50,0.24,3.0,1.0,../images_demosaiced/IMAX_09.png_DGblue_ani_n050_k3_u1.png,3.766503e+01,4.005635e+01,3.562756e+01,4.195327e+01,3.754160e+01,3.766503e+01,4.005635e+01,3.562756e+01,4.195327e+01,3.754160e+01
IMAX,09.png,DGblue,../images/imagesIMAX/McM/09.tif,../images/mosaics/DGbluemosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/DGbluerawmcm09.tiff,aniL,50,0.24,4.0,0.0,../images_demosaiced/IMAX_09.png_DGblue_aniL_n050_k4_u0.png,3.650005e+01,3.860523e+01,3.461423e+01,4.117507e+01,3.602560e+01,3.650005e+01,3.860523e+01,3.461423e+01,4.117507e+01,3.602560e+01
IMAX,09.png,DGblue,../images/imagesIMAX/McM/09.tif,../images/mosaics/DGbluemosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/DGbluerawmcm09.tiff,aniL,50,0.24,3.0,1.0,../images_demosaiced/IMAX_09.png_DGblue_aniL_n050_k3_u1.png,3.612376e+01,3.792497e+01,3.430141e+01,4.062244e+01,3.561724e+01,3.612376e+01,3.792497e+01,3.430141e+01,4.062244e+01,3.561724e+01
IMAX,09.png,DGblue,../images/imagesIMAX/McM/09.tif,../images/mosaics/DGbluemosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/DGbluerawmcm09.tiff,nonlin,200,0.24,4.0,,../images_demosaiced/IMAX_09.png_DGblue_nonlin_n200_k4.png,3.766609e+01,3.918291e+01,3.574422e+01,4.079566e+01,3.785736e+01,3.766609e+01,3.918291e+01,3.574422e+01,4.079566e+01,3.785736e+01
IMAX,09.png,DGblue,../images/imagesIMAX/McM/09.tif,../images/mosaics/DGbluemosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/DGbluerawmcm09.tiff,nonlin,100,0.24,3.0,,../images_demosaiced/IMAX_09.png_DGblue_nonlin_n100_k3.png,3.775856e+01,3.957339e+01,3.578777e+01,4.125090e+01,3.785401e+01,3.775856e+01,3.957339e+01,3.578777e+01,4.125090e+01,3.785401e+01
IMAX,09.png,DGblue,../images/imagesIMAX/McM/09.tif,../images/mosaics/DGbluemosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/DGbluerawmcm09.tiff,nonlin,100,0.24,2.0,,../images_demosaiced/IMAX_09.png_DGblue_nonlin_n100_k2.png,3.736339e+01,3.933985e+01,3.534592e+01,4.125938e+01,3.735921e+01,3.736339e+01,3.933985e+01,3.534592e+01,4.125938e+01,3.735921e+01
IMAX,10.png,DGblue,../images/imagesIMAX/McM/10.tif,../images/mosaics/DGbluemosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/DGbluerawmcm10.tiff,iso,50,0.24,,,../images_demosaiced/IMAX_10.png_DGblue_iso_n050.png,3.639724e+01,3.908157e+01,3.492656e+01,4.064870e+01,3.552917e+01,3.639724e+01,3.908157e+01,3.492656e+01,4.064870e+01,3.552917e+01
IMAX,10.png,DGblue,../images/imagesIMAX/McM/10.tif,../images/mosaics/DGbluemosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/DGbluerawmcm10.tiff,ani,50,0.24,4.0,0.0,../images_demosaiced/IMAX_10.png_DGblue_ani_n050_k4_u0.png,3.863838e+01,4.241672e+01,3.741947e+01,4.344451e+01,3.735010e+01,3.863838e+01,4.241672e+01,3.741947e+01,4.344451e+01,3.735010e+01
IMAX,10.png,DGblue,../images/imagesIMAX/McM/10.tif,../images/mosaics/DGbluemosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/DGbluerawmcm10.tiff,ani,50,0.24,3.0,1.0,../images_demosaiced/IMAX_10.png_DGblue_ani_n050_k3_u1.png,3.814705e+01,4.181001e+01,3.681232e+01,4.287167e+01,3.699667e+01,3.814705e+01,4.181001e+01,3.681232e+01,4.287167e+01,3.699667e+01
IMAX,10.png,DGblue,../images/imagesIMAX/McM/10.tif,../images/mosaics/DGbluemosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/DGbluerawmcm10.tiff,aniL,50,0.24,4.0,0.0,../images_demosaiced/IMAX_10.png_DGblue_aniL_n050_k4_u0.png,3.680519e+01,3.982263e+01,3.551690e+01,4.122371e+01,3.568875e+01,3.680519e+01,3.982263e+01,3.551690e+01,4.122371e+01,3.568875e+01
IMAX,10.png,DGblue,../images/imagesIMAX/McM/10.tif,../images/mosaics/DGbluemosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/DGbluerawmcm10.tiff,aniL,50,0.24,3.0,1.0,../images_demosaiced/IMAX_10.png_DGblue_aniL_n050_k3_u1.png,3.660553e+01,3.944458e+01,3.532406e+01,4.090453e+01,3.551596e+01,3.660553e+01,3.944458e+01,3.532406e+01,4.090453e+01,3.551596e+01
IMAX,10.png,DGblue,../images/imagesIMAX/McM/10.tif,../images/mosaics/DGbluemosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/DGbluerawmcm10.tiff,nonlin,200,0.24,4.0,,../images_demosaiced/IMAX_10.png_DGblue_nonlin_n200_k4.png,3.766226e+01,4.037686e+01,3.633993e+01,4.131475e+01,3.682433e+01,3.766226e+01,4.037686e+01,3.633993e+01,4.131475e+01,3.682433e+01
IMAX,10.png,DGblue,../images/imagesIMAX/McM/10.tif,../images/mosaics/DGbluemosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/DGbluerawmcm10.tiff,nonlin,100,0.24,3.0,,../images_demosaiced/IMAX_10.png_DGblue_nonlin_n100_k3.png,3.750336e+01,4.038392e+01,3.619383e+01,4.155187e+01,3.651903e+01,3.750336e+01,4.038392e+01,3.619383e+01,4.155187e+01,3.651903e+01
IMAX,10.png,DGblue,../images/imagesIMAX/McM/10.tif,../images/mosaics/DGbluemosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/DGbluerawmcm10.tiff,nonlin,100,0.24,2.0,,../images_demosaiced/IMAX_10.png_DGblue_nonlin_n100_k2.png,3.722646e+01,4.013569e+01,3.593760e+01,4.149587e+01,3.615323e+01,3.722646e+01,4.013569e+01,3.593760e+01,4.149587e+01,3.615323e+01
IMAX,11.png,DGblue,../images/imagesIMAX/McM/11.tif,../images/mosaics/DGbluemosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/DGbluerawmcm11.tiff,iso,50,0.24,,,../images_demosaiced/IMAX_11.png_DGblue_iso_n050.png,3.761820e+01,3.975268e+01,3.537724e+01,4.082961e+01,3.833775e+01,3.761820e+01,3.975268e+01,3.537724e+01,4.082961e+01,3.833775e+01
IMAX,11.png,DGblue,../images/imagesIMAX/McM/11.tif,../images/mosaics/DGbluemosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/DGbluerawmcm11.tiff,ani,50,0.24,4.0,0.0,../images_demosaiced/IMAX_11.png_DGblue_ani_n050_k4_u0.png,3.947161e+01,4.245564e+01,3.762625e+01,4.265463e+01,3.951507e+01,3.947161e+01,4.245564e+01,3.762625e+01,4.265463e+01,3.951507e+01
IMAX,11.png,DGblue,../images/imagesIMAX/McM/11.tif,../images/mosaics/DGbluemosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/DGbluerawmcm11.tiff,ani,50,0.24,3.0,1.0,../images_demosaiced/IMAX_11.png_DGblue_ani_n050_k3_u1.png,3.902363e+01,4.188429e+01,3.699471e+01,4.225253e+01,3.934320e+01,3.902363e+01,4.188429e+01,3.699471e+01,4.225253e+01,3.934320e+01
IMAX,11.png,DGblue,../images/imagesIMAX/McM/11.tif,../images/mosaics/DGbluemosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/DGbluerawmcm11.tiff,aniL,50,0.24,4.0,0.0,../images_demosaiced/IMAX_11.png_DGblue_aniL_n050_k4_u0.png,3.793372e+01,4.029863e+01,3.582877e+01,4.120077e+01,3.836703e+01,3.793372e+01,4.029863e+01,3.582877e+01,4.120077e+01,3.836703e+01
IMAX,11.png,DGblue,../images/imagesIMAX/McM/11.tif,../images/mosaics/DGbluemosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/DGbluerawmcm11.tiff,aniL,50,0.24,3.0,1.0,../images_demosaiced/IMAX_11.png_DGblue_aniL_n050_k3_u1.png,3.778336e+01,4.001012e+01,3.568612e+01,4.098517e+01,3.823713e+01,3.778336e+01,4.001012e+01,3.568612e+01,4.098517e+01,3.823713e+01
IMAX,11.png,DGblue,../images/imagesIMAX/McM/11.tif,../images/mosaics/DGbluemosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/DGbluerawmcm11.tiff,nonlin,200,0.24,4.0,,../images_demosaiced/IMAX_11.png_DGblue_nonlin_n200_k4.png,3.874993e+01,4.069768e+01,3.699479e+01,4.085114e+01,3.927771e+01,3.874993e+01,4.069768e+01,3.699479e+01,4.085114e+01,3.927771e+01
IMAX,11.png,DGblue,../images/imagesIMAX/McM/11.tif,../images/mosaics/DGbluemosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/DGbluerawmcm11.tiff,nonlin,100,0.24,3.0,,../images_demosaiced/IMAX_11.png_DGblue_nonlin_n100_k3.png,3.867476e+01,4.092938e+01,3.680640e+01,4.128280e+01,3.906577e+01,3.867476e+01,4.092938e+01,3.680640e+01,4.128280e+01,3.906577e+01
IMAX,11.png,DGblue,../images/imagesIMAX/McM/11.tif,../images/mosaics/DGbluemosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/DGbluerawmcm11.tiff,nonlin,100,0.24,2.0,,../images_demosaiced/IMAX_11.png_DGblue_nonlin_n100_k2.png,3.840320e+01,4.079881e+01,3.638661e+01,4.148937e+01,3.877618e+01,3.840320e+01,4.079881e+01,3.638661e+01,4.148937e+01,3.877618e+01
IMAX,12.png,DGblue,../images/imagesIMAX/McM/12.tif,../images/mosaics/DGbluemosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/DGbluerawmcm12.tiff,iso,50,0.24,,,../images_demosaiced/IMAX_12.png_DGblue_iso_n050.png,3.727484e+01,3.837683e+01,3.621882e+01,4.026531e+01,3.640255e+01,3.727484e+01,3.837683e+01,3.621882e+01,4.026531e+01,3.640255e+01
IMAX,12.png,DGblue,../images/imagesIMAX/McM/12.tif,../images/mosaics/DGbluemosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/DGbluerawmcm12.tiff,ani,50,0.24,4.0,0.0,../images_demosaiced/IMAX_12.png_DGblue_ani_n050_k4_u0.png,3.941021e+01,4.213366e+01,3.883236e+01,4.295956e+01,3.789942e+01,3.941021e+01,4.213366e+01,3.883236e+01,4.295956e+01,3.789942e+01
IMAX,12.png,DGblue,../images/imagesIMAX/McM/12.tif,../images/mosaics/DGbluemosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/DGbluerawmcm12.tiff,ani,50,0.24,3.0,1.0,../images_demosaiced/IMAX_12.png_DGblue_ani_n050_k3_u1.png,3.921628e+01,4.193353e+01,3.857313e+01,4.264162e+01,3.779880e+01,3.921628e+01,4.193353e+01,3.857313e+01,4.264162e+01,3.779880e+01
IMAX,12.png,DGblue,../images/imagesIMAX/McM/12.tif,../images/mosaics/DGbluemosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/DGbluerawmcm12.tiff,aniL,50,0.24,4.0,0.0,../images_demosaiced/IMAX_12.png_DGblue_aniL_n050_k4_u0.png,3.779102e+01,3.932630e+01,3.698518e+01,4.098159e+01,3.659699e+01,3.779102e+01,3.932630e+01,3.698518e+01,4.098159e+01,3.659699e+01
IMAX,12.png,DGblue,../images/imagesIMAX/McM/12.tif,../images/mosaics/DGbluemosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/DGbluerawmcm12.tiff,aniL,50,0.24,3.0,1.0,../images_demosaiced/IMAX_12.png_DGblue_aniL_n050_k3_u1.png,3.754735e+01,3.892522e+01,3.672866e+01,4.063234e+01,3.640433e+01,3.754735e+01,3.892522e+01,3.672866e+01,4.063234e+01,3.640433e+01
IMAX,12.png,DGblue,../images/imagesIMAX/McM/12.tif,../images/mosaics/DGbluemosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/DGbluerawmcm12.tiff,nonlin,200,0.24,4.0,,../images_demosaiced/IMAX_12.png_DGblue_nonlin_n200_k4.png,3.909186e+01,4.183620e+01,3.845108e+01,4.229540e+01,3.774762e+01,3.909186e+01,4.183620e+01,3.845108e+01,4.229540e+01,3.774762e+01
IMAX,12.png,DGblue,../images/imagesIMAX/McM/12.tif,../images/mosaics/DGbluemosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/DGbluerawmcm12.tiff,nonlin,100,0.24,3.0,,../images_demosaiced/IMAX_12.png_DGblue_nonlin_n100_k3.png,3.881665e+01,4.142532e+01,3.817161e+01,4.210116e+01,3.744794e+01,3.881665e+01,4.142532e+01,3.817161e+01,4.210116e+01,3.744794e+01
IMAX,12.png,DGblue,../images/imagesIMAX/McM/12.tif,../images/mosaics/DGbluemosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/DGbluerawmcm12.tiff,nonlin,100,0.24,2.0,,../images_demosaiced/IMAX_12.png_DGblue_nonlin_n100_k2.png,3.830001e+01,4.043141e+01,3.753883e+01,4.152601e+01,3.705280e+01,3.830001e+01,4.043141e+01,3.753883e+01,4.152601e+01,3.705280e+01
IMAX,13.png,DGblue,../images/imagesIMAX/McM/13.tif,../images/mosaics/DGbluemosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/DGbluerawmcm13.tiff,iso,50,0.24,,,../images_demosaiced/IMAX_13.png_DGblue_iso_n050.png,3.928084e+01,4.224356e+01,3.813515e+01,4.373351e+01,3.801167e+01,3.928084e+01,4.224356e+01,3.813515e+01,4.373351e+01,3.801167e+01
IMAX,13.png,DGblue,../images/imagesIMAX/McM/13.tif,../images/mosaics/DGbluemosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/DGbluerawmcm13.tiff,ani,50,0.24,4.0,0.0,../images_demosaiced/IMAX_13.png_DGblue_ani_n050_k4_u0.png,4.220358e+01,4.663933e+01,4.238772e+01,4.644649e+01,3.998928e+01,4.220358e+01,4.663933e+01,4.238772e+01,4.644649e+01,3.998928e+01
IMAX,13.png,DGblue,../images/imagesIMAX/McM/13.tif,../images/mosaics/DGbluemosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/DGbluerawmcm13.tiff,ani,50,0.24,3.0,1.0,../images_demosaiced/IMAX_13.png_DGblue_ani_n050_k3_u1.png,4.209546e+01,4.637134e+01,4.222400e+01,4.600004e+01,3.999438e+01,4.209546e+01,4.637134e+01,4.222400e+01,4.600004e+01,3.999438e+01
IMAX,13.png,DGblue,../images/imagesIMAX/McM/13.tif,../images/mosaics/DGbluemosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/DGbluerawmcm13.tiff,aniL,50,0.24,4.0,0.0,../images_demosaiced/IMAX_13.png_DGblue_aniL_n050_k4_u0.png,3.997841e+01,4.369709e+01,3.921544e+01,4.488316e+01,3.826201e+01,3.997841e+01,4.369709e+01,3.921544e+01,4.488316e+01,3.826201e+01
IMAX,13.png,DGblue,../images/imagesIMAX/McM/13.tif,../images/mosaics/DGbluemosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/DGbluerawmcm13.tiff,aniL,50,0.24,3.0,1.0,../images_demosaiced/IMAX_13.png_DGblue_aniL_n050_k3_u1.png,3.957738e+01,4.298352e+01,3.877132e+01,4.427456e+01,3.794281e+01,3.957738e+01,4.298352e+01,3.877132e+01,4.427456e+01,3.794281e+01
IMAX,13.png,DGblue,../images/imagesIMAX/McM/13.tif,../images/mosaics/DGbluemosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/DGbluerawmcm13.tiff,nonlin,200,0.24,4.0,,../images_demosaiced/IMAX_13.png_DGblue_nonlin_n200_k4.png,4.228736e+01,4.534596e+01,4.306409e+01,4.443136e+01,4.037455e+01,4.228736e+01,4.534596e+01,4.306409e+01,4.443136e+01,4.037455e+01
IMAX,13.png,DGblue,../images/imagesIMAX/McM/13.tif,../images/mosaics/DGbluemosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/DGbluerawmcm13.tiff,nonlin,100,0.24,3.0,,../images_demosaiced/IMAX_13.png_DGblue_nonlin_n100_k3.png,4.196282e+01,4.530452e+01,4.210856e+01,4.481731e+01,4.015944e+01,4.196282e+01,4.530452e+01,4.210856e+01,4.481731e+01,4.015944e+01
IMAX,13.png,DGblue,../images/imagesIMAX/McM/13.tif,../images/mosaics/DGbluemosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/DGbluerawmcm13.tiff,nonlin,100,0.24,2.0,,../images_demosaiced/IMAX_13.png_DGblue_nonlin_n100_k2.png,4.116084e+01,4.449695e+01,4.088054e+01,4.474254e+01,3.941452e+01,4.116084e+01,4.449695e+01,4.088054e+01,4.474254e+01,3.941452e+01
IMAX,14.png,DGblue,../images/imagesIMAX/McM/14.tif,../images/mosaics/DGbluemosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/DGbluerawmcm14.tiff,iso,50,0.24,,,../images_demosaiced/IMAX_14.png_DGblue_iso_n050.png,3.837842e+01,4.109120e+01,3.730555e+01,4.248242e+01,3.713637e+01,3.837842e+01,4.109120e+01,3.730555e+01,4.248242e+01,3.713637e+01
IMAX,14.png,DGblue,../images/imagesIMAX/McM/14.tif,../images/mosaics/DGbluemosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/DGbluerawmcm14.tiff,ani,50,0.24,4.0,0.0,../images_demosaiced/IMAX_14.png_DGblue_ani_n050_k4_u0.png,4.010648e+01,4.416673e+01,3.939899e+01,4.476338e+01,3.840136e+01,4.010648e+01,4.416673e+01,3.939899e+01,4.476338e+01,3.840136e+01
IMAX,14.png,DGblue,../images/imagesIMAX/McM/14.tif,../images/mosaics/DGbluemosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/DGbluerawmcm14.tiff,ani,50,0.24,3.0,1.0,../images_demosaiced/IMAX_14.png_DGblue_ani_n050_k3_u1.png,3.991617e+01,4.388196e+01,3.915848e+01,4.438873e+01,3.829553e+01,3.991617e+01,4.388196e+01,3.915848e+01,4.438873e+01,3.829553e+01
IMAX,14.png,DGblue,../images/imagesIMAX/McM/14.tif,../images/mosaics/DGbluemosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/DGbluerawmcm14.tiff,aniL,50,0.24,4.0,0.0,../images_demosaiced/IMAX_14.png_DGblue_aniL_n050_k4_u0.png,3.886282e+01,4.212077e+01,3.796560e+01,4.319834e+01,3.739531e+01,3.886282e+01,4.212077e+01,3.796560e+01,4.319834e+01,3.739531e+01
IMAX,14.png,DGblue,../images/imagesIMAX/McM/14.tif,../images/mosaics/DGbluemosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/DGbluerawmcm14.tiff,aniL,50,0.24,3.0,1.0,../images_demosaiced/IMAX_14.png_DGblue_aniL_n050_k3_u1.png,3.862002e+01,4.164448e+01,3.770610e+01,4.284005e+01,3.719818e+01,3.862002e+01,4.164448e+01,3.770610e+01,4.284005e+01,3.719818e+01
IMAX,14.png,DGblue,../images/imagesIMAX/McM/14.tif,../images/mosaics/DGbluemosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/DGbluerawmcm14.tiff,nonlin,200,0.24,4.0,,../images_demosaiced/IMAX_14.png_DGblue_nonlin_n200_k4.png,3.952842e+01,4.304398e+01,3.909999e+01,4.307920e+01,3.790029e+01,3.952842e+01,4.304398e+01,3.909999e+01,4.307920e+01,3.790029e+01
IMAX,14.png,DGblue,../images/imagesIMAX/McM/14.tif,../images/mosaics/DGbluemosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/DGbluerawmcm14.tiff,nonlin,100,0.24,3.0,,../images_demosaiced/IMAX_14.png_DGblue_nonlin_n100_k3.png,3.952889e+01,4.306352e+01,3.887272e+01,4.337642e+01,3.799206e+01,3.952889e+01,4.306352e+01,3.887272e+01,4.337642e+01,3.799206e+01
IMAX,14.png,DGblue,../images/imagesIMAX/McM/14.tif,../images/mosaics/DGbluemosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/DGbluerawmcm14.tiff,nonlin,100,0.24,2.0,,../images_demosaiced/IMAX_14.png_DGblue_nonlin_n100_k2.png,3.925804e+01,4.255873e+01,3.845023e+01,4.320400e+01,3.782016e+01,3.925804e+01,4.255873e+01,3.845023e+01,4.320400e+01,3.782016e+01
IMAX,15.png,DGblue,../images/imagesIMAX/McM/15.tif,../images/mosaics/DGbluemosaicIMAX.mat,../images/imagesIMAX/mosaicedMcM/DGbluerawmcm15.tiff,iso,50,0.24,,,../images_demosaiced/IMAX_15.png_DGblue_iso_n050.png,3.819654e+01,4.072090e+01,3.612484e+01,4.270858e+01,3.804759e+01,3.819654e+01,4.072090e+01,3.612484e+01,4.270858e+01,3.804759e+01
